#meta=>genome_binning=1Mb;interval_number=3106
#group=>group_id=NCIT:C60781;label=Astrocytoma;dataset_id=progenetix;sample_count=1714
group_id	reference_name	start	end	gain_frequency	loss_frequency	no
NCIT:C60781	2	78900000	79900000	3.209	2.217	330
NCIT:C60781	2	79900000	80900000	3.092	1.984	331
NCIT:C60781	2	80900000	81900000	3.034	2.1	332
NCIT:C60781	2	81900000	82900000	3.151	1.925	333
NCIT:C60781	2	82900000	83900000	3.151	1.925	334
NCIT:C60781	2	83900000	84900000	3.034	1.984	335
NCIT:C60781	2	84900000	85900000	3.559	1.925	336
NCIT:C60781	2	85900000	86900000	3.559	1.984	337
NCIT:C60781	2	86900000	87900000	3.442	1.925	338
NCIT:C60781	2	87900000	88900000	4.026	1.867	339
NCIT:C60781	2	88900000	89900000	3.967	1.925	340
NCIT:C60781	2	89900000	90900000	3.267	2.1	341
NCIT:C60781	2	90900000	91900000	3.209	1.984	342
NCIT:C60781	2	91900000	92900000	3.151	1.809	343
NCIT:C60781	2	92900000	93900000	3.209	1.692	344
NCIT:C60781	2	93900000	94900000	3.559	1.809	345
NCIT:C60781	2	94900000	95900000	3.442	1.75	346
NCIT:C60781	2	95900000	96900000	3.792	1.575	347
NCIT:C60781	2	96900000	97900000	3.792	1.984	348
NCIT:C60781	2	97900000	98900000	3.559	1.809	349
NCIT:C60781	2	98900000	99900000	3.559	1.692	350
NCIT:C60781	2	99900000	100900000	3.617	1.75	351
NCIT:C60781	2	100900000	101900000	3.734	1.809	352
NCIT:C60781	2	101900000	102900000	3.676	1.925	353
NCIT:C60781	2	102900000	103900000	3.676	1.809	354
NCIT:C60781	2	103900000	104900000	3.734	1.984	355
NCIT:C60781	2	104900000	105900000	3.676	1.984	356
NCIT:C60781	2	105900000	106900000	3.501	2.45	357
NCIT:C60781	2	106900000	107900000	3.384	1.925	358
NCIT:C60781	2	107900000	108900000	3.442	1.867	359
NCIT:C60781	2	108900000	109900000	3.326	1.925	360
NCIT:C60781	2	109900000	110900000	3.442	2.042	361
NCIT:C60781	2	110900000	111900000	3.442	2.1	362
NCIT:C60781	2	111900000	112900000	3.384	2.684	363
NCIT:C60781	2	112900000	113900000	3.326	2.217	364
NCIT:C60781	2	113900000	114900000	3.326	2.042	365
NCIT:C60781	2	114900000	115900000	3.151	1.984	366
NCIT:C60781	2	115900000	116900000	3.092	2.159	367
NCIT:C60781	2	116900000	117900000	3.209	2.334	368
NCIT:C60781	2	117900000	118900000	3.442	1.984	369
NCIT:C60781	2	118900000	119900000	3.442	2.1	370
NCIT:C60781	2	119900000	120900000	3.734	2.042	371
NCIT:C60781	2	120900000	121900000	3.734	1.925	372
NCIT:C60781	2	121900000	122900000	3.442	2.1	373
NCIT:C60781	2	122900000	123900000	3.442	2.217	374
NCIT:C60781	2	123900000	124900000	3.384	2.159	375
NCIT:C60781	2	124900000	125900000	3.384	2.217	376
NCIT:C60781	2	125900000	126900000	3.442	2.392	377
NCIT:C60781	2	126900000	127900000	3.617	2.45	378
NCIT:C60781	2	127900000	128900000	3.617	2.509	379
NCIT:C60781	2	128900000	129900000	3.676	2.392	380
NCIT:C60781	2	129900000	130900000	3.501	2.8	381
NCIT:C60781	2	130900000	131900000	3.676	2.509	382
NCIT:C60781	2	131900000	132900000	3.384	2.742	383
NCIT:C60781	2	132900000	133900000	3.092	2.8	384
NCIT:C60781	2	133900000	134900000	3.151	3.267	385
NCIT:C60781	2	134900000	135900000	2.917	3.209	386
NCIT:C60781	2	135900000	136900000	3.092	8.168	387
NCIT:C60781	2	136900000	137900000	2.917	3.151	388
NCIT:C60781	2	137900000	138900000	2.975	3.151	389
NCIT:C60781	2	138900000	139900000	3.034	3.326	390
NCIT:C60781	2	139900000	140900000	3.267	4.259	391
NCIT:C60781	2	140900000	141900000	3.151	5.601	392
NCIT:C60781	2	141900000	142900000	3.267	4.026	393
NCIT:C60781	2	142900000	143900000	3.092	3.851	394
NCIT:C60781	2	143900000	144900000	3.034	3.851	395
NCIT:C60781	2	144900000	145900000	3.034	3.734	396
NCIT:C60781	2	145900000	146900000	3.442	4.259	397
NCIT:C60781	2	146900000	147900000	3.092	3.909	398
NCIT:C60781	2	147900000	148900000	3.151	4.026	399
